country,year,CO2_intensity_GDP,CO2_per_capita_tCO2e,GDP_constant_2015USD,GDP_per_capita_2015USD,GHG_per_capita_tCO2e,GHG_total_MtCO2e,agri_land_pct,agriculture_pct_GDP,energy_use_pc,forest_area_pct,freshwater_withdrawal_pct,industry_pct_GDP,population,renewable_elec_pct,renewable_energy_pct,urban_pop_pct
Thailand,1991,0.6651121029348592,1.869342141120311,156372737078.5587,2810.5670200131567,3.552951417565375,197.6771,42.1147409422772,12.649826596191522,825.479872492741,37.82555931805281,,38.65788145480676,55637434.0,9.140181329082395,33.0,19.3568451726218
Thailand,1992,0.6746536199124602,2.0171157254013057,169012952179.51303,2989.8538536901897,3.6890040930262247,208.5351,41.83679461332185,12.297335744506285,865.7043091134127,37.75450684100296,,38.05583670272728,56528834.0,7.424077901152406,31.7,20.2251472411188
Thailand,1993,0.707496559860663,2.254789464041355,182959758879.24185,3186.9970710322914,3.8899775255095097,223.3166,41.58429407504551,8.025829297186455,899.1255534076563,37.6834543639531,,36.854857441228944,57408198.0,5.840049205923636,26.4,21.344368876117
Thailand,1994,0.7308765575788717,2.4787604383554007,197591095927.8724,3391.4898660406247,4.105413559506011,239.1849,41.766329346826126,8.627547715019151,979.262431000536,37.61240188690324,,36.995193936716106,58260854.0,6.343341247875016,23.8,22.6578637457835
Thailand,1995,0.7655447171197959,2.767392432315065,213636116013.33444,3614.9324401673207,4.323290077442588,255.4988,41.948364618606746,9.081224597604235,1052.2802114770184,37.54134940985339,,37.27802022660205,59098232.0,8.742179988262178,22.6,24.1089855182854
Thailand,1996,0.8147269550142272,3.068965346899496,225710710647.57977,3766.8636443308833,4.5913819451194176,275.1159,42.130399890387366,9.063416493410518,1160.5801502115817,37.470296932803535,,37.0812856626692,59920064.0,9.129360432759734,21.0,25.6410878617897
Thailand,1997,0.8538421859118357,3.0863052104235087,219495596601.21045,3614.608485439941,4.602439104399628,279.4812,42.31243516216799,9.064902310039042,1166.7956659422205,37.39924445575368,,36.56459978217994,60724584.0,8.09323579259005,21.1,27.1975244444636
Thailand,1998,0.8238593185326992,2.7149131953559205,202739225305.4556,3295.3601838129416,4.158549463831439,255.8449,42.49251306543483,10.259227110701506,1079.8059535103455,37.32819197870383,,36.11172733775414,61522630.0,6.105361346777418,21.5,28.7216489344742
Thailand,1999,0.8233052780134,2.80177979620008,212009086618.7294,3403.087373568955,4.261075085856455,265.4609,42.67454833721545,8.892995277907799,1138.849297610851,37.25713950165397,,36.37889977631755,62299043.0,4.888992547673785,21.1,30.1568149999886
Thailand,2000,0.7895197842517377,2.774938315191536,221454615181.944,3514.7166297060767,4.231011661013796,266.5868,42.85658360899607,8.499848120840582,1153.0455222562598,37.18608702460412,,36.66940838136265,63007815.0,7.131083488752514,21.8,31.4626212652205
